transaction_id,amount,truth_category,predicted_category,predicted_confidence,bank_response_code,attempt_number,policy_action,policy_timing,policy_confidence,policy_flagged,policy_reason,guardrail_checks,hard_rule_should_apply,hard_rule_violation,policy_recovered,policy_time_to_recovery_s,policy_gateway_fee,policy_annoyance_cost,baseline_a_action,baseline_a_recovered,baseline_b_action,baseline_b_recovered,baseline_b_time_to_recovery_s,baseline_b_gateway_fee,baseline_b_annoyance_cost,is_hard_fp_policy,is_hard_fp_baseline_b,is_over_block,over_block_expected_recovery,other_category_policy_gap,gt_is_recoverable,gt_ideal_retry_action,gt_requires_customer_action,gt_is_fallback,is_wasted_retry,guardrail_hard_category,guardrail_violation_gt,gt_label_mismatch
888ca7e800994fe6a43b7477e2121204,1000.0,other,other,0.712,30,1,alt_payment_method_prompt,immediate,0.25,False,"ML/heuristic layer: category='other' (classifier confidence 0.71) -> alt_payment_method_prompt has the highest estimated recovery probability (0.25). Candidates: same_gateway_retry=0.25, alt_gateway_retry=0.20, alt_payment_method_prompt=0.25, delayed_retry=0.25.","guardrail:customer_opt_out (not opted out); guardrail:max_attempts (count=1, cap=3, ok); guardrail:cooldown_window (n/a); guardrail:low_classifier_confidence (confidence=0.71, ok)",False,False,False,,2.0,5.0,no_retry,False,same_gateway_retry(naive_1h),False,,2.0,5.0,False,False,False,0.0,True,False,no_retry,False,False,True,False,False,False
1a0d3cae5738472086d1d853a2dcc900,510.0,insufficient_funds,insufficient_funds,0.886,NB_INSUFF,1,alt_payment_method_prompt,immediate,0.55,False,"ML/heuristic layer: category='insufficient_funds' (classifier confidence 0.89) -> alt_payment_method_prompt has the highest estimated recovery probability (0.55). Candidates: same_gateway_retry=0.04, alt_gateway_retry=0.04, alt_payment_method_prompt=0.55, delayed_retry=0.30.","guardrail:customer_opt_out (not opted out); guardrail:max_attempts (count=1, cap=3, ok); guardrail:cooldown_window (n/a); guardrail:low_classifier_confidence (confidence=0.89, ok)",False,False,True,130.18492340024764,2.0,0.0,no_retry,False,same_gateway_retry(naive_1h),False,,2.0,5.0,False,False,False,0.0,False,False,delayed_retry,False,False,True,False,False,False
34dbbbb5f6cc49968915fbbc70daad16,410.0,other,other,0.945,WL_UNKNOWN,1,alt_payment_method_prompt,immediate,0.25,False,"ML/heuristic layer: category='other' (classifier confidence 0.94) -> alt_payment_method_prompt has the highest estimated recovery probability (0.25). Candidates: same_gateway_retry=0.25, alt_gateway_retry=0.20, alt_payment_method_prompt=0.25, delayed_retry=0.25.","guardrail:customer_opt_out (not opted out); guardrail:max_attempts (count=1, cap=3, ok); guardrail:cooldown_window (n/a); guardrail:low_classifier_confidence (confidence=0.94, ok)",False,False,True,185.17665005657892,2.0,0.0,no_retry,False,same_gateway_retry(naive_1h),True,3624.826317810017,2.0,0.0,False,False,False,0.0,True,False,no_retry,False,False,True,False,False,False
c812cefcbb1b4c5c9e6fb87cb33353bb,900.0,network_timeout,network_timeout,0.95,U01,1,same_gateway_retry,immediate,0.643,False,"ML/heuristic layer: category='network_timeout' (classifier confidence 0.95) -> same_gateway_retry has the highest estimated recovery probability (0.64). Candidates: same_gateway_retry=0.64, alt_gateway_retry=0.65, alt_payment_method_prompt=0.15, delayed_retry=0.60.","guardrail:customer_opt_out (not opted out); guardrail:max_attempts (count=1, cap=3, ok); guardrail:cooldown_window (n/a); guardrail:low_classifier_confidence (confidence=0.95, ok)",False,False,False,,2.0,5.0,no_retry,False,same_gateway_retry(naive_1h),True,3674.375650833631,2.0,0.0,False,False,False,0.0,False,True,same_gateway_retry,False,False,False,False,False,False
08b92301c8a0401899db2db3af815af0,515.0,insufficient_funds,insufficient_funds,0.969,U69,1,alt_payment_method_prompt,immediate,0.55,False,"ML/heuristic layer: category='insufficient_funds' (classifier confidence 0.97) -> alt_payment_method_prompt has the highest estimated recovery probability (0.55). Candidates: same_gateway_retry=0.04, alt_gateway_retry=0.04, alt_payment_method_prompt=0.55, delayed_retry=0.30.","guardrail:customer_opt_out (not opted out); guardrail:max_attempts (count=1, cap=3, ok); guardrail:cooldown_window (n/a); guardrail:low_classifier_confidence (confidence=0.97, ok)",False,False,True,148.85452056225142,2.0,0.0,no_retry,False,same_gateway_retry(naive_1h),False,,2.0,5.0,False,False,False,0.0,False,False,delayed_retry,False,False,True,False,False,False
de59b1c677314b97803448ba085291ec,200.0,network_timeout,network_timeout,0.96,UBT_TIMEOUT,1,same_gateway_retry,immediate,0.645,False,"ML/heuristic layer: category='network_timeout' (classifier confidence 0.96) -> same_gateway_retry has the highest estimated recovery probability (0.64). Candidates: same_gateway_retry=0.64, alt_gateway_retry=0.65, alt_payment_method_prompt=0.15, delayed_retry=0.60.","guardrail:customer_opt_out (not opted out); guardrail:max_attempts (count=1, cap=3, ok); guardrail:cooldown_window (n/a); guardrail:low_classifier_confidence (confidence=0.96, ok)",False,False,True,37.477886531890306,2.0,0.0,no_retry,False,same_gateway_retry(naive_1h),False,,2.0,5.0,False,False,False,0.0,False,True,same_gateway_retry,False,False,False,False,False,False
f18c209a96cf4d93bf684a7ac94551d3,1250.0,other,other,0.928,GENERIC_DECLINE,1,alt_payment_method_prompt,immediate,0.25,False,"ML/heuristic layer: category='other' (classifier confidence 0.93) -> alt_payment_method_prompt has the highest estimated recovery probability (0.25). Candidates: same_gateway_retry=0.25, alt_gateway_retry=0.20, alt_payment_method_prompt=0.25, delayed_retry=0.25.","guardrail:customer_opt_out (not opted out); guardrail:max_attempts (count=1, cap=3, ok); guardrail:cooldown_window (n/a); guardrail:low_classifier_confidence (confidence=0.93, ok)",False,False,False,,2.0,5.0,no_retry,False,same_gateway_retry(naive_1h),False,,2.0,5.0,False,False,False,0.0,True,False,no_retry,False,False,True,False,False,False
34c45e38e9e045d9a27b38e1cf555194,1270.0,invalid_otp,invalid_otp,0.757,NB_OTP_FAIL,1,same_gateway_retry,immediate,0.58,False,"ML/heuristic layer: category='invalid_otp' (classifier confidence 0.76) -> same_gateway_retry has the highest estimated recovery probability (0.58). Candidates: same_gateway_retry=0.58, alt_gateway_retry=0.20, alt_payment_method_prompt=0.35, delayed_retry=0.30.","guardrail:customer_opt_out (not opted out); guardrail:max_attempts (count=1, cap=3, ok); guardrail:cooldown_window (n/a); guardrail:low_classifier_confidence (confidence=0.76, ok)",False,False,True,17.854578159045108,2.0,0.0,no_retry,False,same_gateway_retry(naive_1h),True,3648.2616891729717,2.0,0.0,False,False,False,0.0,False,True,same_gateway_retry,True,False,False,False,False,False
27d56a4c13df4e6495be77b2c9f266da,320.0,insufficient_funds,insufficient_funds,0.927,NB_INSUFF,1,alt_payment_method_prompt,immediate,0.55,False,"ML/heuristic layer: category='insufficient_funds' (classifier confidence 0.93) -> alt_payment_method_prompt has the highest estimated recovery probability (0.55). Candidates: same_gateway_retry=0.04, alt_gateway_retry=0.04, alt_payment_method_prompt=0.55, delayed_retry=0.30.","guardrail:customer_opt_out (not opted out); guardrail:max_attempts (count=1, cap=3, ok); guardrail:cooldown_window (n/a); guardrail:low_classifier_confidence (confidence=0.93, ok)",False,False,True,238.22835261574247,2.0,0.0,no_retry,False,same_gateway_retry(naive_1h),False,,2.0,5.0,False,False,False,0.0,False,True,delayed_retry,False,False,False,False,False,False
d1608dbc4af14f5890fc687f627f2ff3,1980.0,card_expired,card_expired,0.99,54,3,no_retry,,1.0,False,HARD RULE: card_expired -> no_retry. Customer must supply new card details; not eligible for an automated retry.,hard_rule:card_expired_no_retry,True,False,,,0.0,0.0,no_retry,False,same_gateway_retry(naive_1h),False,,2.0,5.0,False,True,False,0.0,False,False,no_retry,False,False,False,True,False,False
36b49745033246709ca6db9d4f5b405b,4795.0,limit_exceeded,limit_exceeded,0.945,61,1,alt_payment_method_prompt,immediate,0.5,False,"ML/heuristic layer: category='limit_exceeded' (classifier confidence 0.94) -> alt_payment_method_prompt has the highest estimated recovery probability (0.50). Candidates: same_gateway_retry=0.03, alt_gateway_retry=0.03, alt_payment_method_prompt=0.50, delayed_retry=0.35.","guardrail:customer_opt_out (not opted out); guardrail:max_attempts (count=1, cap=3, ok); guardrail:cooldown_window (n/a); guardrail:low_classifier_confidence (confidence=0.94, ok)",False,False,True,49.04516114178326,2.0,0.0,no_retry,False,same_gateway_retry(naive_1h),False,,2.0,5.0,False,False,False,0.0,False,True,alt_payment_method_prompt,False,False,False,False,False,False
5b9d6bae80594ebcba86e38032125f3b,2330.0,insufficient_funds,insufficient_funds,0.964,U69,1,alt_payment_method_prompt,immediate,0.55,False,"ML/heuristic layer: category='insufficient_funds' (classifier confidence 0.96) -> alt_payment_method_prompt has the highest estimated recovery probability (0.55). Candidates: same_gateway_retry=0.04, alt_gateway_retry=0.04, alt_payment_method_prompt=0.55, delayed_retry=0.30.","guardrail:customer_opt_out (not opted out); guardrail:max_attempts (count=1, cap=3, ok); guardrail:cooldown_window (n/a); guardrail:low_classifier_confidence (confidence=0.96, ok)",False,False,True,178.9785291650122,2.0,0.0,no_retry,False,same_gateway_retry(naive_1h),False,,2.0,5.0,False,False,False,0.0,False,True,delayed_retry,False,False,False,False,False,False
301e63e4bd9f453ba234c0e08bde0c1b,2245.0,network_timeout,network_timeout,0.978,NB_REDIRECT_FAIL,1,same_gateway_retry,immediate,0.66,False,"ML/heuristic layer: category='network_timeout' (classifier confidence 0.98) -> same_gateway_retry has the highest estimated recovery probability (0.66). Candidates: same_gateway_retry=0.66, alt_gateway_retry=0.65, alt_payment_method_prompt=0.15, delayed_retry=0.60.","guardrail:customer_opt_out (not opted out); guardrail:max_attempts (count=1, cap=3, ok); guardrail:cooldown_window (n/a); guardrail:low_classifier_confidence (confidence=0.98, ok)",False,False,True,7.9658624396259805,2.0,0.0,no_retry,False,same_gateway_retry(naive_1h),False,,2.0,5.0,False,False,False,0.0,False,True,same_gateway_retry,False,False,False,False,False,False
5429aa4258fc46ae8d84065b136db98a,2230.0,network_timeout,network_timeout,0.97,NB_REDIRECT_FAIL,1,same_gateway_retry,immediate,0.66,False,"ML/heuristic layer: category='network_timeout' (classifier confidence 0.97) -> same_gateway_retry has the highest estimated recovery probability (0.66). Candidates: same_gateway_retry=0.66, alt_gateway_retry=0.65, alt_payment_method_prompt=0.15, delayed_retry=0.60.","guardrail:customer_opt_out (not opted out); guardrail:max_attempts (count=1, cap=3, ok); guardrail:cooldown_window (n/a); guardrail:low_classifier_confidence (confidence=0.97, ok)",False,False,True,20.42588925187873,2.0,0.0,no_retry,False,same_gateway_retry(naive_1h),True,3626.955863616479,2.0,0.0,False,False,False,0.0,False,True,same_gateway_retry,False,False,False,False,False,False
ce9fabc278aa4350a09d6f26fafac73f,295.0,invalid_otp,bank_server_error,0.523,U96,1,delayed_retry,delay_300s,0.68,False,"ML/heuristic layer: category='bank_server_error' (classifier confidence 0.52) -> delayed_retry has the highest estimated recovery probability (0.68). Candidates: same_gateway_retry=0.57, alt_gateway_retry=0.58, alt_payment_method_prompt=0.20, delayed_retry=0.68.","guardrail:customer_opt_out (not opted out); guardrail:max_attempts (count=1, cap=3, ok); guardrail:cooldown_window (n/a); guardrail:low_classifier_confidence (confidence=0.52, ok)",False,False,True,173.69414483002024,2.0,0.0,no_retry,False,same_gateway_retry(naive_1h),False,,2.0,5.0,False,False,False,0.0,False,True,same_gateway_retry,True,False,False,False,False,False
9fadec7255ab415995e4972c55c4249f,3085.0,insufficient_funds,insufficient_funds,0.931,51,1,alt_payment_method_prompt,immediate,0.55,False,"ML/heuristic layer: category='insufficient_funds' (classifier confidence 0.93) -> alt_payment_method_prompt has the highest estimated recovery probability (0.55). Candidates: same_gateway_retry=0.04, alt_gateway_retry=0.04, alt_payment_method_prompt=0.55, delayed_retry=0.30.","guardrail:customer_opt_out (not opted out); guardrail:max_attempts (count=1, cap=3, ok); guardrail:cooldown_window (n/a); guardrail:low_classifier_confidence (confidence=0.93, ok)",False,False,True,81.61454281307962,2.0,0.0,no_retry,False,same_gateway_retry(naive_1h),False,,2.0,5.0,False,False,False,0.0,False,True,delayed_retry,False,False,False,False,False,False
c92be79a4987435c9b674dac3f3e3a32,800.0,network_timeout,network_timeout,0.969,NB_REDIRECT_FAIL,1,same_gateway_retry,immediate,0.65,False,"ML/heuristic layer: category='network_timeout' (classifier confidence 0.97) -> same_gateway_retry has the highest estimated recovery probability (0.65). Candidates: same_gateway_retry=0.65, alt_gateway_retry=0.65, alt_payment_method_prompt=0.15, delayed_retry=0.60.","guardrail:customer_opt_out (not opted out); guardrail:max_attempts (count=1, cap=3, ok); guardrail:cooldown_window (n/a); guardrail:low_classifier_confidence (confidence=0.97, ok)",False,False,True,13.617110002299192,2.0,0.0,no_retry,False,same_gateway_retry(naive_1h),True,3618.7307332362666,2.0,0.0,False,False,False,0.0,False,False,same_gateway_retry,False,False,True,False,False,False
bf2e932bec98401c8ab05b66a0dcd236,355.0,insufficient_funds,insufficient_funds,0.963,WL_LOW_BAL,1,alt_payment_method_prompt,immediate,0.55,False,"ML/heuristic layer: category='insufficient_funds' (classifier confidence 0.96) -> alt_payment_method_prompt has the highest estimated recovery probability (0.55). Candidates: same_gateway_retry=0.04, alt_gateway_retry=0.04, alt_payment_method_prompt=0.55, delayed_retry=0.30.","guardrail:customer_opt_out (not opted out); guardrail:max_attempts (count=1, cap=3, ok); guardrail:cooldown_window (n/a); guardrail:low_classifier_confidence (confidence=0.96, ok)",False,False,True,150.89106079959464,2.0,0.0,no_retry,False,same_gateway_retry(naive_1h),False,,2.0,5.0,False,False,False,0.0,False,False,delayed_retry,False,False,True,False,False,False
bc0e1a603964424bb0ca3f62c1520b3d,3085.0,insufficient_funds,insufficient_funds,0.903,51,2,alt_payment_method_prompt,immediate,0.55,False,"ML/heuristic layer: category='insufficient_funds' (classifier confidence 0.90) -> alt_payment_method_prompt has the highest estimated recovery probability (0.55). Candidates: same_gateway_retry=0.04, alt_gateway_retry=0.04, alt_payment_method_prompt=0.55, delayed_retry=0.30.","guardrail:customer_opt_out (not opted out); guardrail:max_attempts (count=2, cap=3, ok); guardrail:cooldown_window (n/a); guardrail:low_classifier_confidence (confidence=0.90, ok)",False,False,True,113.61141265684907,2.0,0.0,no_retry,False,same_gateway_retry(naive_1h),False,,2.0,5.0,False,False,False,0.0,False,True,delayed_retry,False,False,False,False,False,False
dcd23ac2416c4974a9d9a61fb7710aa1,885.0,bank_server_error,other,0.861,UZZ,1,alt_payment_method_prompt,immediate,0.25,False,"ML/heuristic layer: category='other' (classifier confidence 0.86) -> alt_payment_method_prompt has the highest estimated recovery probability (0.25). Candidates: same_gateway_retry=0.25, alt_gateway_retry=0.20, alt_payment_method_prompt=0.25, delayed_retry=0.25.","guardrail:customer_opt_out (not opted out); guardrail:max_attempts (count=1, cap=3, ok); guardrail:cooldown_window (n/a); guardrail:low_classifier_confidence (confidence=0.86, ok)",False,False,False,,2.0,5.0,no_retry,False,same_gateway_retry(naive_1h),False,,2.0,5.0,False,False,False,0.0,True,True,same_gateway_retry,False,False,False,False,False,False
ff5f475c4d9a4629af4fe4e28aa8c2f4,499.0,bank_server_error,bank_server_error,0.603,91,1,delayed_retry,delay_300s,0.68,False,"ML/heuristic layer: category='bank_server_error' (classifier confidence 0.60) -> delayed_retry has the highest estimated recovery probability (0.68). Candidates: same_gateway_retry=0.57, alt_gateway_retry=0.58, alt_payment_method_prompt=0.20, delayed_retry=0.68.","guardrail:customer_opt_out (not opted out); guardrail:max_attempts (count=1, cap=3, ok); guardrail:cooldown_window (n/a); guardrail:low_classifier_confidence (confidence=0.60, ok)",False,False,True,331.0029790283304,2.0,0.0,no_retry,False,same_gateway_retry(naive_1h),True,3666.7160675836058,2.0,0.0,False,False,False,0.0,False,True,same_gateway_retry,False,False,False,False,False,False
036c837c635f4e76a92d5f0a5a8a9078,1770.0,bank_server_error,bank_server_error,0.877,UBT_DOWN,1,delayed_retry,delay_300s,0.68,False,"ML/heuristic layer: category='bank_server_error' (classifier confidence 0.88) -> delayed_retry has the highest estimated recovery probability (0.68). Candidates: same_gateway_retry=0.57, alt_gateway_retry=0.58, alt_payment_method_prompt=0.20, delayed_retry=0.68.","guardrail:customer_opt_out (not opted out); guardrail:max_attempts (count=1, cap=3, ok); guardrail:cooldown_window (n/a); guardrail:low_classifier_confidence (confidence=0.88, ok)",False,False,True,344.2518945629576,2.0,0.0,no_retry,False,same_gateway_retry(naive_1h),True,3622.7426674186318,2.0,0.0,False,False,False,0.0,False,True,same_gateway_retry,False,False,False,False,False,False
f7c8ee45a2be47bbab7a0d3f2b6b6c20,390.0,network_timeout,network_timeout,0.912,68,1,same_gateway_retry,immediate,0.653,False,"ML/heuristic layer: category='network_timeout' (classifier confidence 0.91) -> same_gateway_retry has the highest estimated recovery probability (0.65). Candidates: same_gateway_retry=0.65, alt_gateway_retry=0.65, alt_payment_method_prompt=0.15, delayed_retry=0.60.","guardrail:customer_opt_out (not opted out); guardrail:max_attempts (count=1, cap=3, ok); guardrail:cooldown_window (n/a); guardrail:low_classifier_confidence (confidence=0.91, ok)",False,False,True,4.47981583107865,2.0,0.0,no_retry,False,same_gateway_retry(naive_1h),True,3640.8605005591426,2.0,0.0,False,False,False,0.0,False,True,same_gateway_retry,False,False,False,False,False,False
b74d34a6d71d4493b5051b51066592d6,2410.0,bank_server_error,bank_server_error,0.947,NB_BANK_DOWN,1,delayed_retry,delay_300s,0.68,False,"ML/heuristic layer: category='bank_server_error' (classifier confidence 0.95) -> delayed_retry has the highest estimated recovery probability (0.68). Candidates: same_gateway_retry=0.57, alt_gateway_retry=0.58, alt_payment_method_prompt=0.20, delayed_retry=0.68.","guardrail:customer_opt_out (not opted out); guardrail:max_attempts (count=1, cap=3, ok); guardrail:cooldown_window (n/a); guardrail:low_classifier_confidence (confidence=0.95, ok)",False,False,True,321.1143150444064,2.0,0.0,no_retry,False,same_gateway_retry(naive_1h),True,3624.84913720354,2.0,0.0,False,False,False,0.0,False,True,same_gateway_retry,False,False,False,False,False,False
392dfb560de84813bdc337628bda7907,540.0,limit_exceeded,limit_exceeded,0.954,U51,1,alt_payment_method_prompt,immediate,0.5,False,"ML/heuristic layer: category='limit_exceeded' (classifier confidence 0.95) -> alt_payment_method_prompt has the highest estimated recovery probability (0.50). Candidates: same_gateway_retry=0.03, alt_gateway_retry=0.03, alt_payment_method_prompt=0.50, delayed_retry=0.35.","guardrail:customer_opt_out (not opted out); guardrail:max_attempts (count=1, cap=3, ok); guardrail:cooldown_window (n/a); guardrail:low_classifier_confidence (confidence=0.95, ok)",False,False,True,62.35653892907228,2.0,0.0,no_retry,False,same_gateway_retry(naive_1h),False,,2.0,5.0,False,False,False,0.0,False,True,alt_payment_method_prompt,False,False,False,False,False,False
aaffe3b742fd4b949a6eecb086fe3d02,999.0,risk_block,risk_block,0.91,05,1,no_retry,,1.0,True,"HARD RULE: classifier category = risk_block -> no_retry, mandatory human review. No alternate gateway or payment method is suggested for this case.",hard_rule:risk_block_no_retry,True,False,,,0.0,0.0,no_retry,False,same_gateway_retry(naive_1h),False,,2.0,5.0,False,True,False,0.0,False,False,no_retry,False,False,False,True,False,False
a6393a6f851d4647b2d65692b0c02521,2410.0,invalid_otp,invalid_otp,0.919,NB_OTP_FAIL,2,same_gateway_retry,immediate,0.58,False,"ML/heuristic layer: category='invalid_otp' (classifier confidence 0.92) -> same_gateway_retry has the highest estimated recovery probability (0.58). Candidates: same_gateway_retry=0.58, alt_gateway_retry=0.20, alt_payment_method_prompt=0.35, delayed_retry=0.30.","guardrail:customer_opt_out (not opted out); guardrail:max_attempts (count=2, cap=3, ok); guardrail:cooldown_window (n/a); guardrail:low_classifier_confidence (confidence=0.92, ok)",False,False,True,12.110797173583846,2.0,0.0,no_retry,False,same_gateway_retry(naive_1h),False,,2.0,5.0,False,False,False,0.0,False,True,same_gateway_retry,True,False,False,False,False,False
5bd256d1a9da42c0aa946a0c0753824b,460.0,insufficient_funds,insufficient_funds,0.943,U69,1,alt_payment_method_prompt,immediate,0.55,False,"ML/heuristic layer: category='insufficient_funds' (classifier confidence 0.94) -> alt_payment_method_prompt has the highest estimated recovery probability (0.55). Candidates: same_gateway_retry=0.04, alt_gateway_retry=0.04, alt_payment_method_prompt=0.55, delayed_retry=0.30.","guardrail:customer_opt_out (not opted out); guardrail:max_attempts (count=1, cap=3, ok); guardrail:cooldown_window (n/a); guardrail:low_classifier_confidence (confidence=0.94, ok)",False,False,False,,2.0,5.0,no_retry,False,same_gateway_retry(naive_1h),False,,2.0,5.0,False,False,False,0.0,False,False,delayed_retry,False,False,True,False,False,False
ac599d0dce3746988a0fbd6173d75020,2180.0,network_timeout,network_timeout,0.97,NB_TIMEOUT,1,same_gateway_retry,immediate,0.647,False,"ML/heuristic layer: category='network_timeout' (classifier confidence 0.97) -> same_gateway_retry has the highest estimated recovery probability (0.65). Candidates: same_gateway_retry=0.65, alt_gateway_retry=0.65, alt_payment_method_prompt=0.15, delayed_retry=0.60.","guardrail:customer_opt_out (not opted out); guardrail:max_attempts (count=1, cap=3, ok); guardrail:cooldown_window (n/a); guardrail:low_classifier_confidence (confidence=0.97, ok)",False,False,True,12.189135185351544,2.0,0.0,no_retry,False,same_gateway_retry(naive_1h),False,,2.0,5.0,False,False,False,0.0,False,True,same_gateway_retry,False,False,False,False,False,False
0c2da8d3535c4f48b8c633a05deba532,540.0,other,other,0.708,UZZ,2,alt_payment_method_prompt,immediate,0.25,False,"ML/heuristic layer: category='other' (classifier confidence 0.71) -> alt_payment_method_prompt has the highest estimated recovery probability (0.25). Candidates: same_gateway_retry=0.25, alt_gateway_retry=0.20, alt_payment_method_prompt=0.25, delayed_retry=0.25.","guardrail:customer_opt_out (not opted out); guardrail:max_attempts (count=2, cap=3, ok); guardrail:cooldown_window (n/a); guardrail:low_classifier_confidence (confidence=0.71, ok)",False,False,False,,2.0,5.0,no_retry,False,same_gateway_retry(naive_1h),True,3612.0167389667085,2.0,0.0,False,False,False,0.0,True,False,no_retry,False,False,True,False,False,False
e614800779d4463e8dcf10b18d7c770b,355.0,invalid_otp,network_timeout,0.209,WL_OTP_FAIL,2,delayed_retry,delay_120s,0.643,False,"ML/heuristic layer: category='network_timeout' (classifier confidence 0.21) -> same_gateway_retry has the highest estimated recovery probability (0.64). Candidates: same_gateway_retry=0.64, alt_gateway_retry=0.65, alt_payment_method_prompt=0.15, delayed_retry=0.60. || Guardrails applied: classifier confidence 0.21 below threshold 0.5 -> downgraded immediate gateway retry to delayed_retry","guardrail:customer_opt_out (not opted out); guardrail:max_attempts (count=2, cap=3, ok); guardrail:cooldown_window (n/a); guardrail:low_classifier_confidence (confidence=0.21)",False,False,False,,2.0,5.0,no_retry,False,same_gateway_retry(naive_1h),False,,2.0,5.0,False,False,False,0.0,False,True,same_gateway_retry,True,False,False,False,False,False
fdc56449d38a451199bf835e39523d6b,1795.0,insufficient_funds,insufficient_funds,0.913,U69,1,alt_payment_method_prompt,immediate,0.55,False,"ML/heuristic layer: category='insufficient_funds' (classifier confidence 0.91) -> alt_payment_method_prompt has the highest estimated recovery probability (0.55). Candidates: same_gateway_retry=0.04, alt_gateway_retry=0.04, alt_payment_method_prompt=0.55, delayed_retry=0.30.","guardrail:customer_opt_out (not opted out); guardrail:max_attempts (count=1, cap=3, ok); guardrail:cooldown_window (n/a); guardrail:low_classifier_confidence (confidence=0.91, ok)",False,False,True,132.00626119396745,2.0,0.0,no_retry,False,same_gateway_retry(naive_1h),False,,2.0,5.0,False,False,False,0.0,False,True,delayed_retry,False,False,False,False,False,False
ddb3b23b704445099071d451a4a93e0d,140.0,limit_exceeded,limit_exceeded,0.847,U51,1,alt_payment_method_prompt,immediate,0.5,False,"ML/heuristic layer: category='limit_exceeded' (classifier confidence 0.85) -> alt_payment_method_prompt has the highest estimated recovery probability (0.50). Candidates: same_gateway_retry=0.03, alt_gateway_retry=0.03, alt_payment_method_prompt=0.50, delayed_retry=0.35.","guardrail:customer_opt_out (not opted out); guardrail:max_attempts (count=1, cap=3, ok); guardrail:cooldown_window (n/a); guardrail:low_classifier_confidence (confidence=0.85, ok)",False,False,True,210.23588337217743,2.0,0.0,no_retry,False,same_gateway_retry(naive_1h),False,,2.0,5.0,False,False,False,0.0,False,True,alt_payment_method_prompt,False,False,False,False,False,False
20a8fe2f4c754a59b53c0382efc86400,4999.0,limit_exceeded,limit_exceeded,0.89,61,1,alt_payment_method_prompt,immediate,0.5,False,"ML/heuristic layer: category='limit_exceeded' (classifier confidence 0.89) -> alt_payment_method_prompt has the highest estimated recovery probability (0.50). Candidates: same_gateway_retry=0.03, alt_gateway_retry=0.03, alt_payment_method_prompt=0.50, delayed_retry=0.35.","guardrail:customer_opt_out (not opted out); guardrail:max_attempts (count=1, cap=3, ok); guardrail:cooldown_window (n/a); guardrail:low_classifier_confidence (confidence=0.89, ok)",False,False,True,611.2890624876171,2.0,0.0,no_retry,False,same_gateway_retry(naive_1h),False,,2.0,5.0,False,False,False,0.0,False,False,alt_payment_method_prompt,False,False,True,False,False,False
97999935b145443aab8a7b2f6f823778,999.0,other,other,0.811,30,1,alt_payment_method_prompt,immediate,0.25,False,"ML/heuristic layer: category='other' (classifier confidence 0.81) -> alt_payment_method_prompt has the highest estimated recovery probability (0.25). Candidates: same_gateway_retry=0.25, alt_gateway_retry=0.20, alt_payment_method_prompt=0.25, delayed_retry=0.25.","guardrail:customer_opt_out (not opted out); guardrail:max_attempts (count=1, cap=3, ok); guardrail:cooldown_window (n/a); guardrail:low_classifier_confidence (confidence=0.81, ok)",False,False,True,123.2374021423587,2.0,0.0,no_retry,False,same_gateway_retry(naive_1h),False,,2.0,5.0,False,False,False,0.0,True,False,no_retry,False,False,True,False,False,False
76276e30b77f4b0db25eb4e0d1fb1494,1999.0,network_timeout,network_timeout,0.964,UBT_TIMEOUT,1,same_gateway_retry,immediate,0.643,False,"ML/heuristic layer: category='network_timeout' (classifier confidence 0.96) -> same_gateway_retry has the highest estimated recovery probability (0.64). Candidates: same_gateway_retry=0.64, alt_gateway_retry=0.65, alt_payment_method_prompt=0.15, delayed_retry=0.60.","guardrail:customer_opt_out (not opted out); guardrail:max_attempts (count=1, cap=3, ok); guardrail:cooldown_window (n/a); guardrail:low_classifier_confidence (confidence=0.96, ok)",False,False,True,38.406981628733995,2.0,0.0,no_retry,False,same_gateway_retry(naive_1h),True,3614.470955712592,2.0,0.0,False,False,False,0.0,False,True,same_gateway_retry,False,False,False,False,False,False
fd3054f90d6a412aa64476f7d71866f3,4999.0,bank_server_error,bank_server_error,0.793,96,2,delayed_retry,delay_300s,0.68,False,"ML/heuristic layer: category='bank_server_error' (classifier confidence 0.79) -> delayed_retry has the highest estimated recovery probability (0.68). Candidates: same_gateway_retry=0.56, alt_gateway_retry=0.58, alt_payment_method_prompt=0.20, delayed_retry=0.68.","guardrail:customer_opt_out (not opted out); guardrail:max_attempts (count=2, cap=3, ok); guardrail:cooldown_window (n/a); guardrail:low_classifier_confidence (confidence=0.79, ok)",False,False,True,322.16945174736924,2.0,0.0,no_retry,False,same_gateway_retry(naive_1h),True,3649.7021012530754,2.0,0.0,False,False,False,0.0,False,True,same_gateway_retry,False,False,False,False,False,False
